"","X","Nest","maxclutch","year","site","win_hi","spr_hi","wxt","sxt","wxw","sxw"
"1700",1700,"TJH078",4,2007,"kig",53,10,14,0,6,1
"1701",1701,"TJH082",5,2007,"kig",53,10,14,0,6,1
"1702",1702,"TJH083",3,2007,"kig",53,10,14,0,6,1
"1703",1703,"TJH084",5,2007,"kig",53,10,14,0,6,1
"1704",1704,"TJH085",5,2007,"kig",53,10,14,0,6,1
"1705",1705,"BCL010",5,2008,"kig",46,27,19,4,6,0
"1706",1706,"BCL011",5,2008,"kig",46,27,19,4,6,0
"1707",1707,"BCL013",5,2008,"kig",46,27,19,4,6,0
"1708",1708,"BCL014",6,2008,"kig",46,27,19,4,6,0
"1709",1709,"BCL015",6,2008,"kig",46,27,19,4,6,0
"1710",1710,"BCL016",4,2008,"kig",46,27,19,4,6,0
"1711",1711,"BCL017",5,2008,"kig",46,27,19,4,6,0
"1712",1712,"BCL020",5,2008,"kig",46,27,19,4,6,0
"1713",1713,"BCL022",5,2008,"kig",46,27,19,4,6,0
"1714",1714,"BCL023",5,2008,"kig",46,27,19,4,6,0
"1715",1715,"BCL024",6,2008,"kig",46,27,19,4,6,0
"1716",1716,"BCL025",6,2008,"kig",46,27,19,4,6,0
"1717",1717,"BCL028",5,2008,"kig",46,27,19,4,6,0
"1718",1718,"BCL029",4,2008,"kig",46,27,19,4,6,0
"1719",1719,"BCL030",6,2008,"kig",46,27,19,4,6,0
"1720",1720,"BCL031",5,2008,"kig",46,27,19,4,6,0
"1721",1721,"BCL032",5,2008,"kig",46,27,19,4,6,0
"1722",1722,"BCL033",5,2008,"kig",46,27,19,4,6,0
"1723",1723,"BCL034",5,2008,"kig",46,27,19,4,6,0
"1724",1724,"BCL035",6,2008,"kig",46,27,19,4,6,0
"1725",1725,"BCL038",2,2008,"kig",46,27,19,4,6,0
"1726",1726,"BCL042",6,2008,"kig",46,27,19,4,6,0
"1727",1727,"BCL044",6,2008,"kig",46,27,19,4,6,0
"1728",1728,"BCL046",7,2008,"kig",46,27,19,4,6,0
"1729",1729,"BCL048",5,2008,"kig",46,27,19,4,6,0
"1730",1730,"BCL049",4,2008,"kig",46,27,19,4,6,0
"1731",1731,"BCL050",4,2008,"kig",46,27,19,4,6,0
"1732",1732,"BCL051",5,2008,"kig",46,27,19,4,6,0
"1733",1733,"BCL052",5,2008,"kig",46,27,19,4,6,0
"1734",1734,"BCL053",5,2008,"kig",46,27,19,4,6,0
"1735",1735,"BCL054",5,2008,"kig",46,27,19,4,6,0
"1736",1736,"BCL055",5,2008,"kig",46,27,19,4,6,0
"1737",1737,"BCL056",5,2008,"kig",46,27,19,4,6,0
"1738",1738,"BCL057",5,2008,"kig",46,27,19,4,6,0
"1739",1739,"BCL058",4,2008,"kig",46,27,19,4,6,0
"1740",1740,"BCL061",5,2008,"kig",46,27,19,4,6,0
"1741",1741,"BCL063",6,2008,"kig",46,27,19,4,6,0
"1742",1742,"BCL064",5,2008,"kig",46,27,19,4,6,0
"1743",1743,"BCL065",5,2008,"kig",46,27,19,4,6,0
"1744",1744,"BCL066",5,2008,"kig",46,27,19,4,6,0
"1745",1745,"BCL067",6,2008,"kig",46,27,19,4,6,0
"1746",1746,"BCL068",6,2008,"kig",46,27,19,4,6,0
"1747",1747,"BCL069",4,2008,"kig",46,27,19,4,6,0
"1748",1748,"BCL070",6,2008,"kig",46,27,19,4,6,0
"1749",1749,"BCL071",3,2008,"kig",46,27,19,4,6,0
"1750",1750,"BCL072",5,2008,"kig",46,27,19,4,6,0
"1751",1751,"BCL073",3,2008,"kig",46,27,19,4,6,0
"1752",1752,"BCL074",5,2008,"kig",46,27,19,4,6,0
"1753",1753,"BCL075",4,2008,"kig",46,27,19,4,6,0
"1754",1754,"JKL011",4,2008,"kig",46,27,19,4,6,0
"1755",1755,"JKL015",5,2008,"kig",46,27,19,4,6,0
"1756",1756,"JKL018",6,2008,"kig",46,27,19,4,6,0
"1757",1757,"JKL020",5,2008,"kig",46,27,19,4,6,0
"1758",1758,"JKL024",6,2008,"kig",46,27,19,4,6,0
"1759",1759,"JKL025",6,2008,"kig",46,27,19,4,6,0
"1760",1760,"JKL027",6,2008,"kig",46,27,19,4,6,0
"1761",1761,"JKL029",6,2008,"kig",46,27,19,4,6,0
"1762",1762,"JKL033",5,2008,"kig",46,27,19,4,6,0
"1763",1763,"JKL034",5,2008,"kig",46,27,19,4,6,0
"1764",1764,"JKL035",4,2008,"kig",46,27,19,4,6,0
"1765",1765,"JKL036",10,2008,"kig",46,27,19,4,6,0
"1766",1766,"JKL040",5,2008,"kig",46,27,19,4,6,0
"1767",1767,"JKL041",5,2008,"kig",46,27,19,4,6,0
"1768",1768,"JKL042",6,2008,"kig",46,27,19,4,6,0
"1769",1769,"JKL043",7,2008,"kig",46,27,19,4,6,0
"1770",1770,"JKL044",6,2008,"kig",46,27,19,4,6,0
"1771",1771,"JKL046",5,2008,"kig",46,27,19,4,6,0
"1772",1772,"JKL047",5,2008,"kig",46,27,19,4,6,0
"1773",1773,"JKL049",6,2008,"kig",46,27,19,4,6,0
"1774",1774,"JKL050",5,2008,"kig",46,27,19,4,6,0
"1775",1775,"JKL051",5,2008,"kig",46,27,19,4,6,0
"1776",1776,"JKL052",5,2008,"kig",46,27,19,4,6,0
"1777",1777,"JKL053",6,2008,"kig",46,27,19,4,6,0
"1778",1778,"JKL054",5,2008,"kig",46,27,19,4,6,0
"1779",1779,"JKL055",5,2008,"kig",46,27,19,4,6,0
"1780",1780,"JKL056",6,2008,"kig",46,27,19,4,6,0
"1781",1781,"JKL057",4,2008,"kig",46,27,19,4,6,0
"1782",1782,"JKL058",4,2008,"kig",46,27,19,4,6,0
"1783",1783,"JKL059",5,2008,"kig",46,27,19,4,6,0
"1784",1784,"JKL060",6,2008,"kig",46,27,19,4,6,0
"1785",1785,"JKL061",2,2008,"kig",46,27,19,4,6,0
"1786",1786,"JKL062",5,2008,"kig",46,27,19,4,6,0
"1787",1787,"JKL063",2,2008,"kig",46,27,19,4,6,0
"1788",1788,"JKL064",5,2008,"kig",46,27,19,4,6,0
"1789",1789,"JKL065",6,2008,"kig",46,27,19,4,6,0
"1790",1790,"JKL066",5,2008,"kig",46,27,19,4,6,0
"1791",1791,"JKL067",4,2008,"kig",46,27,19,4,6,0
"1792",1792,"PLF004",5,2008,"kig",46,27,19,4,6,0
"1793",1793,"PLF010",2,2008,"kig",46,27,19,4,6,0
"1794",1794,"PLF024",5,2008,"kig",46,27,19,4,6,0
"1795",1795,"PLF101",6,2008,"kig",46,27,19,4,6,0
"1796",1796,"PLF102",5,2008,"kig",46,27,19,4,6,0
"1797",1797,"SMO012",6,2008,"kig",46,27,19,4,6,0
"1798",1798,"SMO018",5,2008,"kig",46,27,19,4,6,0
"1799",1799,"SMO020",6,2008,"kig",46,27,19,4,6,0
"1800",1800,"SMO023",6,2008,"kig",46,27,19,4,6,0
"1801",1801,"SMO026",6,2008,"kig",46,27,19,4,6,0
"1802",1802,"SMO028",5,2008,"kig",46,27,19,4,6,0
"1803",1803,"SMO029",5,2008,"kig",46,27,19,4,6,0
"1804",1804,"SMO031",5,2008,"kig",46,27,19,4,6,0
"1805",1805,"SMO032",6,2008,"kig",46,27,19,4,6,0
"1806",1806,"SMO034",5,2008,"kig",46,27,19,4,6,0
"1807",1807,"SMO036",5,2008,"kig",46,27,19,4,6,0
"1808",1808,"SMO038",6,2008,"kig",46,27,19,4,6,0
"1809",1809,"SMO040",3,2008,"kig",46,27,19,4,6,0
"1810",1810,"SMO041",6,2008,"kig",46,27,19,4,6,0
"1811",1811,"SMO042",4,2008,"kig",46,27,19,4,6,0
"1812",1812,"SMO043",6,2008,"kig",46,27,19,4,6,0
"1813",1813,"SMO044",6,2008,"kig",46,27,19,4,6,0
"1814",1814,"SMO048",6,2008,"kig",46,27,19,4,6,0
"1815",1815,"SMO049",6,2008,"kig",46,27,19,4,6,0
"1816",1816,"SMO050",5,2008,"kig",46,27,19,4,6,0
"1817",1817,"SMO051",6,2008,"kig",46,27,19,4,6,0
"1818",1818,"SMO052",5,2008,"kig",46,27,19,4,6,0
"1819",1819,"SMO053",6,2008,"kig",46,27,19,4,6,0
"1820",1820,"SMO055",5,2008,"kig",46,27,19,4,6,0
"1821",1821,"SMO056",6,2008,"kig",46,27,19,4,6,0
"1822",1822,"SMO059",5,2008,"kig",46,27,19,4,6,0
"1823",1823,"SMO060",5,2008,"kig",46,27,19,4,6,0
"1824",1824,"SMO063",3,2008,"kig",46,27,19,4,6,0
"1825",1825,"SMO064",5,2008,"kig",46,27,19,4,6,0
"1826",1826,"SMO065",6,2008,"kig",46,27,19,4,6,0
"1827",1827,"SMO067",4,2008,"kig",46,27,19,4,6,0
"1828",1828,"SMO068",6,2008,"kig",46,27,19,4,6,0
"1829",1829,"SMO069",6,2008,"kig",46,27,19,4,6,0
"1830",1830,"SMO070",5,2008,"kig",46,27,19,4,6,0
"1831",1831,"SMO071",5,2008,"kig",46,27,19,4,6,0
"1832",1832,"SMO072",4,2008,"kig",46,27,19,4,6,0
"1833",1833,"SMO073",3,2008,"kig",46,27,19,4,6,0
"1834",1834,"SMO074",3,2008,"kig",46,27,19,4,6,0
"1835",1835,"SMO075",4,2008,"kig",46,27,19,4,6,0
"1836",1836,"SMO077",4,2008,"kig",46,27,19,4,6,0
"1837",1837,"J00003",3,2009,"kig",54,23,21,5,8,2
"1838",1838,"J00038",2,2009,"kig",54,23,21,5,8,2
"1839",1839,"J00047",4,2009,"kig",54,23,21,5,8,2
"1840",1840,"J00051",2,2009,"kig",54,23,21,5,8,2
"1841",1841,"J00054",3,2009,"kig",54,23,21,5,8,2
"1842",1842,"J00072",2,2009,"kig",54,23,21,5,8,2
"1843",1843,"J00080",2,2009,"kig",54,23,21,5,8,2
"1844",1844,"J00099",2,2009,"kig",54,23,21,5,8,2
"1845",1845,"J00101",3,2009,"kig",54,23,21,5,8,2
"1846",1846,"J00102",3,2009,"kig",54,23,21,5,8,2
"1847",1847,"J00106",3,2009,"kig",54,23,21,5,8,2
"1848",1848,"J00109",2,2009,"kig",54,23,21,5,8,2
"1849",1849,"J00110",2,2009,"kig",54,23,21,5,8,2
"1850",1850,"J00113",3,2009,"kig",54,23,21,5,8,2
"1851",1851,"J00114",4,2009,"kig",54,23,21,5,8,2
"1852",1852,"J00117",2,2009,"kig",54,23,21,5,8,2
"1853",1853,"J00118",3,2009,"kig",54,23,21,5,8,2
"1854",1854,"J00120",3,2009,"kig",54,23,21,5,8,2
"1855",1855,"J00121",3,2009,"kig",54,23,21,5,8,2
"1856",1856,"J00122",3,2009,"kig",54,23,21,5,8,2
"1857",1857,"M00005",3,2009,"kig",54,23,21,5,8,2
"1858",1858,"M00020",4,2009,"kig",54,23,21,5,8,2
"1859",1859,"M00024",4,2009,"kig",54,23,21,5,8,2
"1860",1860,"M00025",4,2009,"kig",54,23,21,5,8,2
"1861",1861,"M00028",4,2009,"kig",54,23,21,5,8,2
"1862",1862,"M00031",3,2009,"kig",54,23,21,5,8,2
"1863",1863,"M00039",3,2009,"kig",54,23,21,5,8,2
"1864",1864,"M00041",3,2009,"kig",54,23,21,5,8,2
"1865",1865,"M00042",2,2009,"kig",54,23,21,5,8,2
"1866",1866,"M00043",4,2009,"kig",54,23,21,5,8,2
"1867",1867,"M00050",3,2009,"kig",54,23,21,5,8,2
"1868",1868,"M00053",3,2009,"kig",54,23,21,5,8,2
"1869",1869,"N00024",4,2009,"kig",54,23,21,5,8,2
"1870",1870,"N00036",3,2009,"kig",54,23,21,5,8,2
"1871",1871,"N00042",5,2009,"kig",54,23,21,5,8,2
"1872",1872,"N00055",4,2009,"kig",54,23,21,5,8,2
"1873",1873,"N00069",4,2009,"kig",54,23,21,5,8,2
"1874",1874,"N00077",5,2009,"kig",54,23,21,5,8,2
"1875",1875,"N00079",4,2009,"kig",54,23,21,5,8,2
"1876",1876,"N00082",4,2009,"kig",54,23,21,5,8,2
"1877",1877,"N00091",2,2009,"kig",54,23,21,5,8,2
"1878",1878,"N00092",4,2009,"kig",54,23,21,5,8,2
"1879",1879,"N00093",3,2009,"kig",54,23,21,5,8,2
"1880",1880,"N00094",3,2009,"kig",54,23,21,5,8,2
"1881",1881,"N00095",3,2009,"kig",54,23,21,5,8,2
"1882",1882,"N00096",3,2009,"kig",54,23,21,5,8,2
"1883",1883,"N00101",3,2009,"kig",54,23,21,5,8,2
"1884",1884,"N00102",3,2009,"kig",54,23,21,5,8,2
"1885",1885,"N00103",3,2009,"kig",54,23,21,5,8,2
"1886",1886,"N00104",3,2009,"kig",54,23,21,5,8,2
"1887",1887,"N00106",4,2009,"kig",54,23,21,5,8,2
"1888",1888,"N00108",3,2009,"kig",54,23,21,5,8,2
"1889",1889,"R00054",3,2009,"kig",54,23,21,5,8,2
"1890",1890,"R00055",4,2009,"kig",54,23,21,5,8,2
"1891",1891,"R00057",2,2009,"kig",54,23,21,5,8,2
"1892",1892,"R00058",2,2009,"kig",54,23,21,5,8,2
"1893",1893,"R00063",3,2009,"kig",54,23,21,5,8,2
"1894",1894,"R00070",3,2009,"kig",54,23,21,5,8,2
"1895",1895,"R00078",4,2009,"kig",54,23,21,5,8,2
"1896",1896,"R00083",3,2009,"kig",54,23,21,5,8,2
"1897",1897,"R00085",4,2009,"kig",54,23,21,5,8,2
"1898",1898,"R00102",4,2009,"kig",54,23,21,5,8,2
"1899",1899,"R00103",4,2009,"kig",54,23,21,5,8,2
"1900",1900,"R00111",4,2009,"kig",54,23,21,5,8,2
"1901",1901,"R00115",2,2009,"kig",54,23,21,5,8,2
"1902",1902,"R00125",3,2009,"kig",54,23,21,5,8,2
"1903",1903,"R00127",2,2009,"kig",54,23,21,5,8,2
"1904",1904,"R00129",3,2009,"kig",54,23,21,5,8,2
"1905",1905,"R00130",3,2009,"kig",54,23,21,5,8,2
"1906",1906,"R00131",2,2009,"kig",54,23,21,5,8,2
"1907",1907,"R00134",3,2009,"kig",54,23,21,5,8,2
"1908",1908,"R00135",3,2009,"kig",54,23,21,5,8,2
"1909",1909,"R00136",2,2009,"kig",54,23,21,5,8,2
"1910",1910,"R00137",3,2009,"kig",54,23,21,5,8,2
"1911",1911,"S00001",1,2009,"kig",54,23,21,5,8,2
"1912",1912,"S00007",2,2009,"kig",54,23,21,5,8,2
"1913",1913,"S00008",2,2009,"kig",54,23,21,5,8,2
"1914",1914,"S00009",4,2009,"kig",54,23,21,5,8,2
"1915",1915,"S00010",3,2009,"kig",54,23,21,5,8,2
"1916",1916,"S00011",3,2009,"kig",54,23,21,5,8,2
"1917",1917,"S00012",3,2009,"kig",54,23,21,5,8,2
"1918",1918,"S00014",3,2009,"kig",54,23,21,5,8,2
"1919",1919,"S00015",3,2009,"kig",54,23,21,5,8,2
"1920",1920,"S00016",3,2009,"kig",54,23,21,5,8,2
"1921",1921,"S00017",2,2009,"kig",54,23,21,5,8,2
"1922",1922,"T00047",3,2009,"kig",54,23,21,5,8,2
"1923",1923,"T00049",2,2009,"kig",54,23,21,5,8,2
"1924",1924,"T00053",4,2009,"kig",54,23,21,5,8,2
"1925",1925,"T00066",2,2009,"kig",54,23,21,5,8,2
"1926",1926,"T00072",4,2009,"kig",54,23,21,5,8,2
"1927",1927,"T00085",2,2009,"kig",54,23,21,5,8,2
"1928",1928,"T00088",3,2009,"kig",54,23,21,5,8,2
"1929",1929,"T00089",3,2009,"kig",54,23,21,5,8,2
"1930",1930,"T00091",3,2009,"kig",54,23,21,5,8,2
"1931",1931,"T00092",2,2009,"kig",54,23,21,5,8,2
"1932",1932,"T00093",2,2009,"kig",54,23,21,5,8,2
"1933",1933,"T00094",2,2009,"kig",54,23,21,5,8,2
"1934",1934,"T00095",2,2009,"kig",54,23,21,5,8,2
"1935",1935,"T00096",1,2009,"kig",54,23,21,5,8,2
"1936",1936,"A00028",3,2010,"kig",65,29,23,5,5,1
"1937",1937,"A00035",5,2010,"kig",65,29,23,5,5,1
"1938",1938,"A00044",5,2010,"kig",65,29,23,5,5,1
"1939",1939,"A00048",5,2010,"kig",65,29,23,5,5,1
"1940",1940,"A00050",3,2010,"kig",65,29,23,5,5,1
"1941",1941,"A00052",4,2010,"kig",65,29,23,5,5,1
"1942",1942,"A00054",6,2010,"kig",65,29,23,5,5,1
"1943",1943,"A00056",6,2010,"kig",65,29,23,5,5,1
"1944",1944,"A00070",5,2010,"kig",65,29,23,5,5,1
"1945",1945,"A00075",6,2010,"kig",65,29,23,5,5,1
"1946",1946,"A00076",4,2010,"kig",65,29,23,5,5,1
"1947",1947,"A00081",5,2010,"kig",65,29,23,5,5,1
"1948",1948,"A00082",5,2010,"kig",65,29,23,5,5,1
"1949",1949,"A00083",6,2010,"kig",65,29,23,5,5,1
"1950",1950,"A00088",4,2010,"kig",65,29,23,5,5,1
"1951",1951,"A00105",5,2010,"kig",65,29,23,5,5,1
"1952",1952,"A00109",4,2010,"kig",65,29,23,5,5,1
"1953",1953,"A00111",6,2010,"kig",65,29,23,5,5,1
"1954",1954,"H00002",4,2010,"kig",65,29,23,5,5,1
"1955",1955,"H00003",4,2010,"kig",65,29,23,5,5,1
"1956",1956,"M00040",6,2010,"kig",65,29,23,5,5,1
"1957",1957,"M00041",5,2010,"kig",65,29,23,5,5,1
"1958",1958,"M00060",5,2010,"kig",65,29,23,5,5,1
"1959",1959,"M00065",5,2010,"kig",65,29,23,5,5,1
"1960",1960,"M00067",6,2010,"kig",65,29,23,5,5,1
"1961",1961,"M00072",4,2010,"kig",65,29,23,5,5,1
"1962",1962,"M00074",3,2010,"kig",65,29,23,5,5,1
"1963",1963,"M00080",5,2010,"kig",65,29,23,5,5,1
"1964",1964,"M00082",5,2010,"kig",65,29,23,5,5,1
"1965",1965,"M00083",9,2010,"kig",65,29,23,5,5,1
"1966",1966,"M00086",6,2010,"kig",65,29,23,5,5,1
"1967",1967,"M00090",7,2010,"kig",65,29,23,5,5,1
"1968",1968,"M00093",5,2010,"kig",65,29,23,5,5,1
"1969",1969,"M00095",4,2010,"kig",65,29,23,5,5,1
"1970",1970,"MW0048",4,2010,"kig",65,29,23,5,5,1
"1971",1971,"MW0074",3,2010,"kig",65,29,23,5,5,1
"1972",1972,"MW0081",2,2010,"kig",65,29,23,5,5,1
"1973",1973,"MW0082",6,2010,"kig",65,29,23,5,5,1
"1974",1974,"MW0108",6,2010,"kig",65,29,23,5,5,1
"1975",1975,"MW0109",4,2010,"kig",65,29,23,5,5,1
"1976",1976,"MW0112",5,2010,"kig",65,29,23,5,5,1
"1977",1977,"MW0116",3,2010,"kig",65,29,23,5,5,1
"1978",1978,"MW0118",4,2010,"kig",65,29,23,5,5,1
"1979",1979,"MW0120",4,2010,"kig",65,29,23,5,5,1
"1980",1980,"MW0121",6,2010,"kig",65,29,23,5,5,1
"1981",1981,"MW0123",6,2010,"kig",65,29,23,5,5,1
"1982",1982,"MW0126",6,2010,"kig",65,29,23,5,5,1
"1983",1983,"MW0127",4,2010,"kig",65,29,23,5,5,1
"1984",1984,"MW0140",4,2010,"kig",65,29,23,5,5,1
"1985",1985,"MW0144",5,2010,"kig",65,29,23,5,5,1
"1986",1986,"MW0145",5,2010,"kig",65,29,23,5,5,1
"1987",1987,"MW0146",5,2010,"kig",65,29,23,5,5,1
"1988",1988,"MW0148",5,2010,"kig",65,29,23,5,5,1
"1989",1989,"N00049",5,2010,"kig",65,29,23,5,5,1
"1990",1990,"N00060",5,2010,"kig",65,29,23,5,5,1
"1991",1991,"N00069",4,2010,"kig",65,29,23,5,5,1
"1992",1992,"N00074",3,2010,"kig",65,29,23,5,5,1
"1993",1993,"N00083",3,2010,"kig",65,29,23,5,5,1
"1994",1994,"N00085",3,2010,"kig",65,29,23,5,5,1
"1995",1995,"N00088",5,2010,"kig",65,29,23,5,5,1
"1996",1996,"N00091",6,2010,"kig",65,29,23,5,5,1
"1997",1997,"N00092",3,2010,"kig",65,29,23,5,5,1
"1998",1998,"N00094",4,2010,"kig",65,29,23,5,5,1
"1999",1999,"N00095",5,2010,"kig",65,29,23,5,5,1
"2000",2000,"N00096",5,2010,"kig",65,29,23,5,5,1
"2001",2001,"N00100",5,2010,"kig",65,29,23,5,5,1
"2002",2002,"N00101",6,2010,"kig",65,29,23,5,5,1
