"","Nest","FirstFound","LastPresent","LastChecked","Fate","Freq","Init","AgeDay1","Year","Site","Win_Hi","Win_Lo","Spr_Hi","Spr_Lo","wxt","sxt","wxw","sxw","fox"
"2315","JB010",4,20,20,0,1,148,5,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2316","JB014",4,8,8,0,1,136,17,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2317","JB016",4,19,19,0,1,147,6,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2318","JB017",4,13,13,0,1,141,12,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2319","JB019",4,13,13,0,1,141,12,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2320","JB021",5,9,9,0,1,137,16,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2321","JB022",5,6,6,0,1,134,19,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2322","JB024",6,43,43,0,1,153,0,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2323","JB026",7,10,10,0,1,138,15,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2324","JB027",7,8,8,0,1,136,17,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2325","JB030",12,15,15,0,1,143,10,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2326","LB001",2,9,9,0,1,137,16,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2327","LB007",3,14,14,0,1,142,11,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2328","LB008",3,24,24,0,1,152,1,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2329","LB011",4,17,17,0,1,145,8,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2330","LB013",4,5,5,0,1,133,20,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2331","LB014",4,7,7,0,1,135,18,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2332","LB016",4,12,12,0,1,135,18,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2333","LB017",4,6,6,0,1,134,19,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2334","LB020",5,8,8,0,1,136,17,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2335","LB040",22,27,27,0,1,155,-2,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2336","NG003",1,41,41,0,1,150,3,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2337","NG004",1,16,16,0,1,144,9,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2338","NG011",3,10,10,0,1,138,15,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2339","NG019",3,5,5,0,1,133,20,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2340","NG020",4,13,13,0,1,141,12,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2341","NG022",4,18,18,0,1,146,7,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2342","NG024",4,13,13,0,1,141,12,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2343","NG028",4,23,23,0,1,151,2,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2344","NG029",4,27,27,0,1,155,-2,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2345","NG031",5,12,12,0,1,140,13,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2346","NG032",5,18,18,0,1,146,7,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2347","NG033",5,8,8,0,1,136,17,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2348","NG034",6,27,27,0,1,155,-2,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2349","NG036",7,9,9,0,1,137,16,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2350","NG037",7,8,8,0,1,136,17,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2351","NG038",7,12,12,0,1,140,13,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2352","NG040",9,10,10,0,1,138,15,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2353","NG043",12,16,16,0,1,143,10,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2354","NG044",12,13,13,0,1,141,12,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2355","BG002",1,1,20,1,1,150,3,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2356","CM027",13,18,20,1,1,148,5,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2357","CM034",13,18,20,1,1,148,5,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2358","EW001",1,1,15,1,1,146,7,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2359","JB028",12,12,20,1,1,155,-2,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2360","JB031",13,15,16,1,1,144,9,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2361","LB009",3,3,18,1,1,148,5,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2362","LB026",5,13,16,1,1,138,15,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2363","LB037",13,24,28,1,1,158,-5,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2364","LB039",15,24,29,1,1,166,-13,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2365","NG001",1,1,16,1,1,144,9,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2366","NG006",1,1,16,1,1,150,3,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2367","NG018",3,19,22,1,1,150,3,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2368","NG027",4,4,16,1,1,151,2,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2369","EW031",12,17,17,0,1,143,10,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2370","JB029",12,30,30,0,1,151,2,2014,"kig",38,55,7,9,5,0,9,1,0.61
"2371","C08",3,12,12,0,1,145,8,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2372","C09",3,6,6,0,1,134,19,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2373","C10",3,6,6,0,1,134,19,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2374","C11",3,24,24,0,1,155,-2,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2375","C14",5,15,15,0,1,144,9,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2376","C30",12,16,16,0,1,144,9,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2377","C32",12,15,15,0,1,143,10,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2378","C35",15,16,16,0,1,144,9,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2379","I02",2,8,8,0,1,134,19,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2380","I03",2,17,17,0,1,145,8,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2381","I11",5,11,11,0,1,139,14,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2382","I19",6,21,21,0,1,149,4,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2383","I21",8,11,11,0,1,139,14,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2384","I34",12,15,15,0,1,143,10,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2385","M13",4,19,19,0,1,147,6,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2386","M20",6,13,13,0,1,141,12,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2387","M40",15,26,26,0,1,153,0,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2388","C16",16,21,24,1,1,166,-13,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2389","C17",6,6,19,1,1,157,-4,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2390","C18",6,6,18,1,1,152,1,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2391","C20",16,16,18,1,1,159,-6,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2392","C22",6,6,19,1,1,157,-4,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2393","C23",7,7,11,1,1,140,13,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2394","C24",7,7,11,1,1,156,-3,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2395","C25",8,8,17,1,1,155,-2,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2396","C26",8,8,17,1,1,159,-6,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2397","C27",9,9,18,1,1,155,-2,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2398","C28",9,9,16,1,1,144,9,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2399","C29",10,10,24,1,1,161,-8,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2400","I01",1,7,11,1,1,141,12,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2401","I04",3,14,17,1,1,145,8,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2402","I05",3,3,17,1,1,154,-1,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2403","I09",5,24,25,1,1,156,-3,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2404","I10",5,10,12,1,1,140,13,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2405","I12",5,21,23,1,1,156,-3,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2406","I13",5,15,20,1,1,148,5,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2407","I15",6,6,22,1,1,157,-4,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2408","I26",11,15,24,1,1,154,-1,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2409","I28",11,11,14,1,1,142,11,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2410","I29",12,12,22,1,1,155,-2,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2411","I33",12,15,18,1,1,146,7,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2412","I35",17,20,22,1,1,152,1,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2413","I36",17,17,19,1,1,147,6,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2414","K01",21,24,27,1,1,172,-19,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2415","M01",1,1,18,1,1,152,1,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2416","M02",1,1,19,1,1,152,1,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2417","M04",2,2,19,1,1,153,0,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2418","M05",2,2,16,1,1,145,8,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2419","M08",3,3,14,1,1,146,7,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2420","M11",4,4,17,1,1,155,-2,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2421","M12",4,4,18,1,1,152,1,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2422","M14",4,4,18,1,1,155,-2,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2423","M15",4,18,22,1,1,151,2,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2424","M16",6,15,17,1,1,153,0,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2425","M18",6,12,14,1,1,142,11,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2426","M21",7,11,16,1,1,146,7,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2427","M23",7,7,11,1,1,150,3,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2428","M27",8,11,14,1,1,142,11,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2429","M29",8,8,11,1,1,151,2,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2430","M31",8,8,12,1,1,140,13,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2431","M32",10,10,17,1,1,148,5,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2432","M38",15,21,24,1,1,160,-7,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2433","C12",5,24,24,0,1,156,-3,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2434","C38",19,24,24,0,1,170,-17,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2435","I27",11,25,25,0,1,154,-1,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2436","I37",17,25,25,0,1,148,5,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2437","M36",12,24,24,0,1,147,6,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2438","M39",15,24,24,0,1,157,-4,2015,"kig",14,94,7,4,0,0,11,2,0.6
"2439","AGB017",2,24,24,0,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2440","AGB019",2,23,23,0,1,134,19,2019,"kig",2,92,0,25,0,0,11,2,0
"2441","AGB041",5,26,26,0,1,140,13,2019,"kig",2,92,0,25,0,0,11,2,0
"2442","AGB049",7,23,23,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2443","AGB050",7,29,29,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2444","AGB054",7,31,31,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2445","AGB055",7,23,23,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2446","AGB056",7,24,24,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2447","AGB058",7,31,31,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2448","AGB066",9,28,28,0,1,144,9,2019,"kig",2,92,0,25,0,0,11,2,0
"2449","AGB072",10,30,30,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2450","AGB074",10,31,31,0,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2451","AGB075",10,25,25,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2452","AGB076",11,29,29,0,1,143,10,2019,"kig",2,92,0,25,0,0,11,2,0
"2453","AGB078",11,30,30,0,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2454","AGB079",11,30,30,0,1,143,10,2019,"kig",2,92,0,25,0,0,11,2,0
"2455","AGB080",12,27,27,0,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2456","BLD202",1,22,22,0,1,130,23,2019,"kig",2,92,0,25,0,0,11,2,0
"2457","BLD215",2,24,24,0,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2458","BLD216",2,28,28,0,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2459","BLD228",3,24,24,0,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2460","BLD254",23,25,25,0,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2461","BLD255",24,29,29,0,1,140,13,2019,"kig",2,92,0,25,0,0,11,2,0
"2462","DJR004",15,27,27,0,1,140,13,2019,"kig",2,92,0,25,0,0,11,2,0
"2463","DJR006",15,31,31,0,1,144,9,2019,"kig",2,92,0,25,0,0,11,2,0
"2464","DJR007",16,29,29,0,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2465","DJR008",16,26,26,0,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2466","DJR009",16,24,24,0,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2467","DJR010",16,29,29,0,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2468","DJR011",16,31,31,0,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2469","DJR012",16,35,35,0,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2470","DJR013",16,28,28,0,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2471","DJR014",16,19,19,0,1,132,21,2019,"kig",2,92,0,25,0,0,11,2,0
"2472","DJR017",18,26,26,0,1,135,18,2019,"kig",2,92,0,25,0,0,11,2,0
"2473","DJR018",19,23,23,0,1,135,18,2019,"kig",2,92,0,25,0,0,11,2,0
"2474","DJR019",19,24,24,0,1,135,18,2019,"kig",2,92,0,25,0,0,11,2,0
"2475","DJR021",19,24,24,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2476","DJR022",19,21,21,0,1,134,19,2019,"kig",2,92,0,25,0,0,11,2,0
"2477","DJR023",20,33,33,0,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2478","DJR024",21,24,24,0,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2479","DJR026",21,27,27,0,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2480","DJR030",25,34,34,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2481","JAM001",19,22,22,0,1,135,18,2019,"kig",2,92,0,25,0,0,11,2,0
"2482","JAM002",19,33,33,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2483","JAM006",20,26,26,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2484","JAM007",20,28,28,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2485","JAM008",20,27,27,0,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2486","JAM009",20,24,24,0,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2487","JAM010",20,30,30,0,1,146,7,2019,"kig",2,92,0,25,0,0,11,2,0
"2488","JAM011",21,35,35,0,1,147,6,2019,"kig",2,92,0,25,0,0,11,2,0
"2489","JCA041",7,25,25,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2490","JCA044",7,23,23,0,1,133,20,2019,"kig",2,92,0,25,0,0,11,2,0
"2491","JCA061",12,31,31,0,1,146,7,2019,"kig",2,92,0,25,0,0,11,2,0
"2492","JCA066",20,33,33,0,1,144,9,2019,"kig",2,92,0,25,0,0,11,2,0
"2493","JMT219",2,26,26,0,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2494","JMT235",7,28,28,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2495","JMT236",7,26,26,0,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2496","JMT242",10,29,29,0,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2497","JMT243",10,29,29,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2498","JMT244",9,35,35,0,1,144,9,2019,"kig",2,92,0,25,0,0,11,2,0
"2499","JMT250",15,30,30,0,1,144,9,2019,"kig",2,92,0,25,0,0,11,2,0
"2500","JMT255",21,26,26,0,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2501","MLB003",16,26,26,0,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2502","MLB005",18,22,22,0,1,135,18,2019,"kig",2,92,0,25,0,0,11,2,0
"2503","MLB006",18,26,26,0,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2504","MLB008",19,26,26,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2505","MLB009",19,28,28,0,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2506","MLB014",20,27,27,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2507","MLB015",25,27,27,0,1,140,13,2019,"kig",2,92,0,25,0,0,11,2,0
"2508","MLB017",26,29,29,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2509","RJF204",1,27,27,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2510","RJF230",3,20,20,0,1,129,24,2019,"kig",2,92,0,25,0,0,11,2,0
"2511","RJF234",3,30,30,0,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2512","RJF249",7,26,26,0,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2513","RJF251",7,22,22,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2514","RJF252",7,29,29,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2515","RJF253",7,27,27,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2516","RJF254",7,24,24,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2517","RJF255",7,21,21,0,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2518","RJF256",7,22,22,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2519","RJF262",10,26,26,0,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2520","RJF266",10,29,29,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2521","TCD001",2,23,23,0,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2522","TCD002",3,20,20,0,1,129,24,2019,"kig",2,92,0,25,0,0,11,2,0
"2523","TCD003",4,23,23,0,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2524","TCD004",7,27,27,0,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2525","TCD005",7,29,29,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2526","TCD008",7,29,29,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2527","TCD011",10,30,30,0,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2528","TCD012",10,29,29,0,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2529","TCD015",11,26,26,0,1,146,7,2019,"kig",2,92,0,25,0,0,11,2,0
"2530","TCD016",12,34,34,0,1,147,6,2019,"kig",2,92,0,25,0,0,11,2,0
"2531","TCD017",12,34,34,0,1,147,6,2019,"kig",2,92,0,25,0,0,11,2,0
"2532","TCD023",15,32,32,0,1,150,3,2019,"kig",2,92,0,25,0,0,11,2,0
"2533","TCD027",19,21,21,0,1,134,19,2019,"kig",2,92,0,25,0,0,11,2,0
"2534","TCD028",22,28,28,0,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2535","TCD032",23,26,26,0,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2536","AGB025",3,3,16,1,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2537","AGB033",4,4,17,1,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2538","AGB035",4,4,24,1,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2539","AGB047",7,27,28,1,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2540","AGB048",7,7,25,1,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2541","AGB051",7,26,28,1,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2542","AGB052",7,7,18,1,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2543","AGB053",7,7,18,1,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2544","AGB057",7,26,28,1,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2545","AGB069",9,27,29,1,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2546","AGB073",10,10,23,1,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2547","AGB081",12,12,20,1,1,147,6,2019,"kig",2,92,0,25,0,0,11,2,0
"2548","AGB087",20,27,30,1,1,149,4,2019,"kig",2,92,0,25,0,0,11,2,0
"2549","AGB095",26,27,29,1,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2550","BLD218",2,20,22,1,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2551","BLD226",3,8,24,1,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2552","BLD235",7,7,26,1,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2553","DJR001",15,15,25,1,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2554","DJR002",15,23,24,1,1,147,6,2019,"kig",2,92,0,25,0,0,11,2,0
"2555","DJR016",16,26,28,1,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2556","DJR020",19,31,34,1,1,148,5,2019,"kig",2,92,0,25,0,0,11,2,0
"2557","DJR025",21,21,23,1,1,156,-3,2019,"kig",2,92,0,25,0,0,11,2,0
"2558","DJR028",22,22,32,1,1,157,-4,2019,"kig",2,92,0,25,0,0,11,2,0
"2559","DJR029",25,28,29,1,1,144,9,2019,"kig",2,92,0,25,0,0,11,2,0
"2560","JAM003",19,19,32,1,1,151,2,2019,"kig",2,92,0,25,0,0,11,2,0
"2561","JAM012",25,29,32,1,1,146,7,2019,"kig",2,92,0,25,0,0,11,2,0
"2562","JCA042",7,9,18,1,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2563","JCA043",7,7,26,1,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2564","JCA047",9,9,32,1,1,144,9,2019,"kig",2,92,0,25,0,0,11,2,0
"2565","JCA053",10,10,28,1,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2566","JCA059",11,11,29,1,1,146,7,2019,"kig",2,92,0,25,0,0,11,2,0
"2567","JMT238",9,9,31,1,1,144,9,2019,"kig",2,92,0,25,0,0,11,2,0
"2568","JMT241",10,25,27,1,1,136,17,2019,"kig",2,92,0,25,0,0,11,2,0
"2569","JMT246",12,12,26,1,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2570","JMT258",24,28,29,1,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2571","RJF238",3,21,23,1,1,138,15,2019,"kig",2,92,0,25,0,0,11,2,0
"2572","RJF259",9,25,28,1,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2573","TCD006",8,8,24,1,1,137,16,2019,"kig",2,92,0,25,0,0,11,2,0
"2574","TCD007",7,25,28,1,1,139,14,2019,"kig",2,92,0,25,0,0,11,2,0
"2575","TCD009",10,10,28,1,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2576","TCD013",11,29,32,1,1,146,7,2019,"kig",2,92,0,25,0,0,11,2,0
"2577","TCD018",15,32,33,1,1,150,3,2019,"kig",2,92,0,25,0,0,11,2,0
"2578","TCD019",15,29,30,1,1,150,3,2019,"kig",2,92,0,25,0,0,11,2,0
"2579","TCD020",15,15,21,1,1,150,3,2019,"kig",2,92,0,25,0,0,11,2,0
"2580","TCD021",15,21,30,1,1,150,3,2019,"kig",2,92,0,25,0,0,11,2,0
"2581","TCD022",15,15,31,1,1,144,9,2019,"kig",2,92,0,25,0,0,11,2,0
"2582","TCD029",22,22,35,1,1,157,-4,2019,"kig",2,92,0,25,0,0,11,2,0
"2583","AGB088",20,33,33,0,1,152,1,2019,"kig",2,92,0,25,0,0,11,2,0
"2584","AGB092",22,35,35,0,1,154,-1,2019,"kig",2,92,0,25,0,0,11,2,0
"2585","AGB093",24,35,35,0,1,159,-6,2019,"kig",2,92,0,25,0,0,11,2,0
"2586","DJR003",15,33,33,0,1,147,6,2019,"kig",2,92,0,25,0,0,11,2,0
"2587","DJR005",15,34,34,0,1,148,5,2019,"kig",2,92,0,25,0,0,11,2,0
"2588","JMT245",11,35,35,0,1,146,7,2019,"kig",2,92,0,25,0,0,11,2,0
"2589","JMT254",18,35,35,0,1,147,6,2019,"kig",2,92,0,25,0,0,11,2,0
"2590","JMT260",31,32,32,0,1,147,6,2019,"kig",2,92,0,25,0,0,11,2,0
"2591","MLB002",15,35,35,0,1,150,3,2019,"kig",2,92,0,25,0,0,11,2,0
"2592","MLB010",19,34,34,0,1,148,5,2019,"kig",2,92,0,25,0,0,11,2,0
"2593","MLB011",20,34,34,0,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2594","MLB013",20,34,34,0,1,141,12,2019,"kig",2,92,0,25,0,0,11,2,0
"2595","MLB016",24,34,34,0,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2596","MLB018",28,34,34,0,1,160,-7,2019,"kig",2,92,0,25,0,0,11,2,0
"2597","RJF250",7,34,34,0,1,142,11,2019,"kig",2,92,0,25,0,0,11,2,0
"2598","RJF257",8,28,28,0,1,143,10,2019,"kig",2,92,0,25,0,0,11,2,0
"2599","RJF270",17,33,33,0,1,152,1,2019,"kig",2,92,0,25,0,0,11,2,0
"2600","RJF273",19,34,34,0,1,145,8,2019,"kig",2,92,0,25,0,0,11,2,0
"2601","RJF277",30,35,35,0,1,159,-6,2019,"kig",2,92,0,25,0,0,11,2,0
